list-id-none,1,1,4,3,64407,21469
list-id-none,1,2,4,6,71650,11941
list-id-none,1,4,4,12,79406,6617
list-id-none,1,8,4,24,63118,2629
list-id-none,1,16,4,48,111219,2317
list-id-m,1,10,4,30,70235,2341,26
list-id-s,1,10,4,30,64269,2142
list-id-m,1,20,4,60,103351,1722,22
list-id-s,1,20,4,60,93203,1553
list-id-m,1,40,4,120,94632,788,18
list-id-s,1,40,4,120,88717,739
list-id-m,1,80,4,240,159777,665,18
list-id-s,1,80,4,240,125103,521
list-id-none,4,1,4,12,124596,10383
list-id-none,4,2,4,24,140320,5846
list-id-none,4,4,4,48,130570,2720
list-id-m,4,10,4,120,184742,1539,690
list-id-s,4,10,4,120,146961,1224
list-id-m,4,20,4,240,358786,1494,1474
list-id-s,4,20,4,240,220192,917
list-id-m,4,40,4,480,621786,1295,990
list-id-s,4,40,4,480,377745,786
list-id-m,4,80,4,960,1532621,1596,2259
list-id-s,4,80,4,960,806961,840
list-id-none,8,1,4,24,199480,8311
list-id-none,8,2,4,48,194049,4042
list-id-m,8,10,4,240,352614,1469,1210
list-id-s,8,10,4,240,204011,850
list-id-m,8,20,4,480,779074,1623,3294
list-id-s,8,20,4,480,1403931,2924
list-id-m,8,40,4,960,1711581,1782,4065
list-id-s,8,40,4,960,825033,859
list-id-m,8,80,4,1920,4179325,2176,6790
list-id-s,8,80,4,1920,1746158,909
list-id-none,12,1,4,36,351942,9776
list-id-none,12,2,4,72,303919,4221
list-id-none,12,4,4,144,310135,2153
list-id-none,12,8,4,288,305502,1060
list-id-m,12,10,4,360,583775,1621,4176
list-id-s,12,10,4,360,405670,1126
list-id-m,12,20,4,720,1304666,1812,7449
list-id-s,12,20,4,720,997635,1385
list-id-m,12,40,4,1440,3132236,2175,8045
list-id-s,12,40,4,1440,1883666,1308
list-id-m,12,80,4,2880,8063515,2799,11241
list-id-s,12,80,4,2880,5885210,2043
list-id-none,16,1,4,48,478650,9971
list-id-none,16,2,4,96,391981,4083
list-id-none,16,4,4,192,393104,2047
list-id-none,16,8,4,384,433040,1127
list-id-m,16,10,4,480,826615,1722,6425
list-id-s,16,10,4,480,327665,682
list-id-m,16,20,4,960,1571574,1637,6308
list-id-s,16,20,4,960,1475678,1537
list-id-m,16,40,4,1920,4355555,2268,12641
list-id-s,16,40,4,1920,4195805,2185
list-id-m,16,80,4,3840,12365818,3220,16513
list-id-s,16,80,4,3840,9008610,2345
list-none-m,1,1000,1,3000,3824767,1274,16
list-none-s,1,1000,1,3000,3629942,1209
list-none-m,1,1000,4,3000,5406636,1802,22
list-none-s,1,1000,4,3000,3643793,1214
list-none-m,1,1000,8,3000,3819923,1273,16
list-none-s,1,1000,8,3000,3582215,1194
list-none-m,1,1000,16,3000,3839098,1279,16
list-none-s,1,1000,16,3000,3628479,1209
list-none-m,2,1000,1,6000,21740330,3623,1861
list-none-s,2,1000,1,6000,18016643,3002
list-none-m,2,1000,4,6000,23761598,3960,1835
list-none-s,2,1000,4,6000,17446830,2907
list-none-m,2,1000,8,6000,24555491,4092,2153
list-none-s,2,1000,8,6000,20852479,3475
list-none-m,2,1000,16,6000,23947879,3991,2288
list-none-s,2,1000,16,6000,18372786,3062
list-none-m,4,1000,1,12000,110755279,9229,16162
list-none-s,4,1000,1,12000,67424456,5618
list-none-m,4,1000,4,12000,94745606,7895,11192
list-none-s,4,1000,4,12000,52672219,4389
list-none-m,4,1000,8,12000,96098497,8008,9269
list-none-s,4,1000,8,12000,90838661,7569
list-none-m,4,1000,16,12000,96899275,8074,13063
list-none-s,4,1000,16,12000,90510309,7542
list-none-m,8,1000,1,24000,459884406,19161,55397
list-none-s,8,1000,1,24000,225247586,9385
list-none-m,8,1000,4,24000,468303444,19512,66035
list-none-s,8,1000,4,24000,187225925,7801
list-none-m,8,1000,8,24000,432674930,18028,39015
list-none-s,8,1000,8,24000,230440097,9601
list-none-m,8,1000,16,24000,449920397,18746,53830
list-none-s,8,1000,16,24000,267954179,11164
list-none-m,12,1000,1,36000,1018587007,28294,105494
list-none-s,12,1000,1,36000,906712662,25186
list-none-m,12,1000,4,36000,1266102214,35169,135751
list-none-s,12,1000,4,36000,568444743,15790
list-none-m,12,1000,8,36000,1094504012,30402,111626
list-none-s,12,1000,8,36000,857558398,23821
list-none-m,12,1000,16,36000,1138031597,31611,104995
list-none-s,12,1000,16,36000,432086433,12002
